taskid,tweetid,text,date,username,category,taskCompletionTime
406841,399063686100185088,Look what Yolanda do!    #GaisanoCapitalKalibo #YolandaPH #RescuePH http://t.co/Iv2HZAbzPt,2013-11-09 06:39:31,Djkent_Official,Relevant but Other,2013-11-11T04:28:40.470586
406841,399063686100185088,Look what Yolanda do!    #GaisanoCapitalKalibo #YolandaPH #RescuePH http://t.co/Iv2HZAbzPt,2013-11-09 06:39:31,Djkent_Official,Not Relevant / Skip / RTs,2013-11-11T04:28:40.470586
406841,399063686100185088,Look what Yolanda do!    #GaisanoCapitalKalibo #YolandaPH #RescuePH http://t.co/Iv2HZAbzPt,2013-11-09 06:39:31,Djkent_Official,Infrastructure Damage,2013-11-11T04:28:40.470586
406841,399063686100185088,Look what Yolanda do!    #GaisanoCapitalKalibo #YolandaPH #RescuePH http://t.co/Iv2HZAbzPt,2013-11-09 06:39:31,Djkent_Official,Relevant but Other,2013-11-11T04:28:40.470586
406841,399063686100185088,Look what Yolanda do!    #GaisanoCapitalKalibo #YolandaPH #RescuePH http://t.co/Iv2HZAbzPt,2013-11-09 06:39:31,Djkent_Official,Infrastructure Damage,2013-11-11T04:28:40.470586
406841,399063686100185088,Look what Yolanda do!    #GaisanoCapitalKalibo #YolandaPH #RescuePH http://t.co/Iv2HZAbzPt,2013-11-09 06:39:31,Djkent_Official,Relevant but Other,2013-11-11T04:28:40.470586
406841,399063686100185088,Look what Yolanda do!    #GaisanoCapitalKalibo #YolandaPH #RescuePH http://t.co/Iv2HZAbzPt,2013-11-09 06:39:31,Djkent_Official,Not Relevant / Skip / RTs,2013-11-11T04:28:40.470586
406842,399063745160171520,I'm watching an episode of Glee from 2010 and some girl said that the Philippines are sunny all year round except for the monsoon season...,2013-11-09 06:39:45,MarkSterling_,Not Relevant / Skip / RTs,2013-11-11T04:28:40.880443
406842,399063745160171520,I'm watching an episode of Glee from 2010 and some girl said that the Philippines are sunny all year round except for the monsoon season...,2013-11-09 06:39:45,MarkSterling_,Not Relevant / Skip / RTs,2013-11-11T04:28:40.880443
406842,399063745160171520,I'm watching an episode of Glee from 2010 and some girl said that the Philippines are sunny all year round except for the monsoon season...,2013-11-09 06:39:45,MarkSterling_,Not Relevant / Skip / RTs,2013-11-11T04:28:40.880443
406842,399063745160171520,I'm watching an episode of Glee from 2010 and some girl said that the Philippines are sunny all year round except for the monsoon season...,2013-11-09 06:39:45,MarkSterling_,Not Relevant / Skip / RTs,2013-11-11T04:28:40.880443
406842,399063745160171520,I'm watching an episode of Glee from 2010 and some girl said that the Philippines are sunny all year round except for the monsoon season...,2013-11-09 06:39:45,MarkSterling_,Not Relevant / Skip / RTs,2013-11-11T04:28:40.880443
406842,399063745160171520,I'm watching an episode of Glee from 2010 and some girl said that the Philippines are sunny all year round except for the monsoon season...,2013-11-09 06:39:45,MarkSterling_,Not Relevant / Skip / RTs,2013-11-11T04:28:40.880443
406843,399063753334870016,Just wanted to say to my friends in the Philippines that I hope you are all doing alright and that the hurricane... http://t.co/D3cYKnOiV0,2013-11-09 06:39:47,ajcharronmusic,Not Relevant / Skip / RTs,2013-11-11T04:28:41.295159
406843,399063753334870016,Just wanted to say to my friends in the Philippines that I hope you are all doing alright and that the hurricane... http://t.co/D3cYKnOiV0,2013-11-09 06:39:47,ajcharronmusic,Not Relevant / Skip / RTs,2013-11-11T04:28:41.295159
406843,399063753334870016,Just wanted to say to my friends in the Philippines that I hope you are all doing alright and that the hurricane... http://t.co/D3cYKnOiV0,2013-11-09 06:39:47,ajcharronmusic,Not Relevant / Skip / RTs,2013-11-11T04:28:41.295159
406843,399063753334870016,Just wanted to say to my friends in the Philippines that I hope you are all doing alright and that the hurricane... http://t.co/D3cYKnOiV0,2013-11-09 06:39:47,ajcharronmusic,Not Relevant / Skip / RTs,2013-11-11T04:28:41.295159
406843,399063753334870016,Just wanted to say to my friends in the Philippines that I hope you are all doing alright and that the hurricane... http://t.co/D3cYKnOiV0,2013-11-09 06:39:47,ajcharronmusic,Not Relevant / Skip / RTs,2013-11-11T04:28:41.295159
406843,399063753334870016,Just wanted to say to my friends in the Philippines that I hope you are all doing alright and that the hurricane... http://t.co/D3cYKnOiV0,2013-11-09 06:39:47,ajcharronmusic,Not Relevant / Skip / RTs,2013-11-11T04:28:41.295159
406844,399063779767767040,Let's smile and feel the sunrise. Let's help others who are affected by typhoon Yolanda. #like #share� http://t.co/8hDXWFGKqs,2013-11-09 06:39:54,peejayheart,Not Relevant / Skip / RTs,2013-11-11T04:28:41.705258
406844,399063779767767040,Let's smile and feel the sunrise. Let's help others who are affected by typhoon Yolanda. #like #share� http://t.co/8hDXWFGKqs,2013-11-09 06:39:54,peejayheart,Not Relevant / Skip / RTs,2013-11-11T04:28:41.705258
406844,399063779767767040,Let's smile and feel the sunrise. Let's help others who are affected by typhoon Yolanda. #like #share� http://t.co/8hDXWFGKqs,2013-11-09 06:39:54,peejayheart,Not Relevant / Skip / RTs,2013-11-11T04:28:41.705258
406844,399063779767767040,Let's smile and feel the sunrise. Let's help others who are affected by typhoon Yolanda. #like #share� http://t.co/8hDXWFGKqs,2013-11-09 06:39:54,peejayheart,Not Relevant / Skip / RTs,2013-11-11T04:28:41.705258
406844,399063779767767040,Let's smile and feel the sunrise. Let's help others who are affected by typhoon Yolanda. #like #share� http://t.co/8hDXWFGKqs,2013-11-09 06:39:54,peejayheart,Not Relevant / Skip / RTs,2013-11-11T04:28:41.705258
406844,399063779767767040,Let's smile and feel the sunrise. Let's help others who are affected by typhoon Yolanda. #like #share� http://t.co/8hDXWFGKqs,2013-11-09 06:39:54,peejayheart,Not Relevant / Skip / RTs,2013-11-11T04:28:41.705258
